sample,phylogroup_containment,phylogroup,assay_type,bioproject,biosample_link,cANI,collection_date_sam,branchwater_containment,geo_loc_name_country_calc,lat_lon,sra_organism,known_country,expected_phylogroup,expected_match
SRR22277769,0.07,PhylI,OTHER,PRJNA899702,https://www.ncbi.nlm.nih.gov/biosample/SAMN31667999,0.93,2019-09-01,0.2,China,"""not collected""",soil metagenome,China,PhylII;PhylIII,False
SRR22277772,0.07,PhylI,OTHER,PRJNA899702,https://www.ncbi.nlm.nih.gov/biosample/SAMN31667994,0.93,2019-09-01,0.2,China,"""not collected""",soil metagenome,China,PhylII;PhylIII,False
SRR22277773,0.05,PhylII,OTHER,PRJNA899702,https://www.ncbi.nlm.nih.gov/biosample/SAMN31667993,0.93,2019-09-01,0.21,China,"""not collected""",soil metagenome,China,PhylII;PhylIII,True
SRR22277774,0.05,PhylII,OTHER,PRJNA899702,https://www.ncbi.nlm.nih.gov/biosample/SAMN31667992,0.93,2019-09-01,0.23,China,"""not collected""",soil metagenome,China,PhylII;PhylIII,True
SRR22277775,0.05,PhylI,OTHER,PRJNA899702,https://www.ncbi.nlm.nih.gov/biosample/SAMN31667991,0.93,2019-09-01,0.22,China,"""not collected""",soil metagenome,China,PhylII;PhylIII,False
SRR22277776,0.07,PhylI,OTHER,PRJNA899702,https://www.ncbi.nlm.nih.gov/biosample/SAMN31668038,0.93,2019-09-01,0.21,China,"""not collected""",soil metagenome,China,PhylII;PhylIII,False
SRR22277777,0.07,PhylI,OTHER,PRJNA899702,https://www.ncbi.nlm.nih.gov/biosample/SAMN31668037,0.93,2019-09-01,0.21,China,"""not collected""",soil metagenome,China,PhylII;PhylIII,False
SRR22277778,0.07,PhylI,OTHER,PRJNA899702,https://www.ncbi.nlm.nih.gov/biosample/SAMN31668036,0.93,2019-09-01,0.2,China,"""not collected""",soil metagenome,China,PhylII;PhylIII,False
SRR22277780,0.05,PhylI,OTHER,PRJNA899702,https://www.ncbi.nlm.nih.gov/biosample/SAMN31667990,0.93,2019-09-01,0.21,China,"""not collected""",soil metagenome,China,PhylII;PhylIII,False
SRR22277785,0.07,PhylI,OTHER,PRJNA899702,https://www.ncbi.nlm.nih.gov/biosample/SAMN31668030,0.93,2019-09-01,0.2,China,"""not collected""",soil metagenome,China,PhylII;PhylIII,False
SRR22277786,0.07,PhylI,OTHER,PRJNA899702,https://www.ncbi.nlm.nih.gov/biosample/SAMN31668029,0.93,2019-09-01,0.2,China,"""not collected""",soil metagenome,China,PhylII;PhylIII,False
SRR22277787,0.07,PhylI,OTHER,PRJNA899702,https://www.ncbi.nlm.nih.gov/biosample/SAMN31668028,0.93,2019-09-01,0.21,China,"""not collected""",soil metagenome,China,PhylII;PhylIII,False
SRR22277789,0.08,PhylI,OTHER,PRJNA899702,https://www.ncbi.nlm.nih.gov/biosample/SAMN31668026,0.93,2019-09-01,0.2,China,"""not collected""",soil metagenome,China,PhylII;PhylIII,False
SRR22277791,0.07,PhylI,OTHER,PRJNA899702,https://www.ncbi.nlm.nih.gov/biosample/SAMN31667995,0.93,2019-09-01,0.2,China,"""not collected""",soil metagenome,China,PhylII;PhylIII,False
SRR22277792,0.05,PhylI,OTHER,PRJNA899702,https://www.ncbi.nlm.nih.gov/biosample/SAMN31667986,0.93,2019-09-01,0.22,China,"""not collected""",soil metagenome,China,PhylII;PhylIII,False
SRR22277793,0.05,PhylI,OTHER,PRJNA899702,https://www.ncbi.nlm.nih.gov/biosample/SAMN31667985,0.93,2019-09-01,0.22,China,"""not collected""",soil metagenome,China,PhylII;PhylIII,False
SRR22278227,0.06,PhylI,WGS,PRJNA900430,https://www.ncbi.nlm.nih.gov/biosample/SAMN31691843,0.93,2020-09-01,0.2,Brazil,"[-21.92674,-47.87008]",soil metagenome,Brazil,PhylII,False
SRR22278229,0.08,PhylI,WGS,PRJNA900430,https://www.ncbi.nlm.nih.gov/biosample/SAMN31691841,0.93,2020-09-01,0.21,Brazil,"[-21.1134,-47.98762]",soil metagenome,Brazil,PhylII,False
SRR22278231,0.06,PhylI,WGS,PRJNA900430,https://www.ncbi.nlm.nih.gov/biosample/SAMN31691839,0.93,2020-04-01,0.2,Brazil,"[-21.48066,-48.54118]",soil metagenome,Brazil,PhylII,False
SRR22278232,0.08,PhylI,WGS,PRJNA900430,https://www.ncbi.nlm.nih.gov/biosample/SAMN31691838,0.93,2020-09-01,0.2,Brazil,"[-21.95133,-47.89079]",soil metagenome,Brazil,PhylII,False
SRR22315509,0.11,PhylI,WGS,PRJNA900590,https://www.ncbi.nlm.nih.gov/biosample/SAMN31696084,0.93,2019-02-12,0.23,USA,"[38.96,-75.67]",landfill metagenome,,,False
SRR22742162,0.08,PhylI,WGS,PRJNA912236,https://www.ncbi.nlm.nih.gov/biosample/SAMN32235869,0.93,2018-07-01,0.2,China,"""missing""",soil metagenome,China,PhylII;PhylIII,False
SRR22742165,0.08,PhylI,WGS,PRJNA912236,https://www.ncbi.nlm.nih.gov/biosample/SAMN32235867,0.93,2018-07-01,0.2,China,"""missing""",soil metagenome,China,PhylII;PhylIII,False
SRR22742178,0.07,PhylI,WGS,PRJNA912236,https://www.ncbi.nlm.nih.gov/biosample/SAMN32235822,0.93,2018-07-01,0.21,China,"""missing""",soil metagenome,China,PhylII;PhylIII,False
SRR22742180,0.09,PhylI,WGS,PRJNA912236,https://www.ncbi.nlm.nih.gov/biosample/SAMN32235820,0.93,2018-07-01,0.21,China,"""missing""",soil metagenome,China,PhylII;PhylIII,False
SRR22742187,0.07,PhylI,WGS,PRJNA912236,https://www.ncbi.nlm.nih.gov/biosample/SAMN32235814,0.93,2018-07-01,0.21,China,"""missing""",soil metagenome,China,PhylII;PhylIII,False
SRR22742215,0.06,PhylI,WGS,PRJNA912236,https://www.ncbi.nlm.nih.gov/biosample/SAMN32235854,0.93,2018-07-01,0.2,China,"""missing""",soil metagenome,China,PhylII;PhylIII,False
SRR22742229,0.21,PhylI,WGS,PRJNA912236,https://www.ncbi.nlm.nih.gov/biosample/SAMN32235841,0.94,2018-07-01,0.27,China,"""missing""",soil metagenome,China,PhylII;PhylIII,False
SRR22742230,0.06,PhylI,WGS,PRJNA912236,https://www.ncbi.nlm.nih.gov/biosample/SAMN32235840,0.93,2018-07-01,0.2,China,"""missing""",soil metagenome,China,PhylII;PhylIII,False
SRR22746117,0.19,PhylI,OTHER,PRJNA910809,https://www.ncbi.nlm.nih.gov/biosample/SAMN32145103,0.93,2017-05-01,0.2,China,"[25.25,113.39]",sediment metagenome,China,PhylII;PhylIII,False
SRR22840551,0.08,PhylI,WGS,PRJNA908221,https://www.ncbi.nlm.nih.gov/biosample/SAMN32031802,0.94,2021-12-01,0.25,USA,"""not collected""",activated sludge metagenome,,,False
SRR22840552,0.07,PhylI,WGS,PRJNA908221,https://www.ncbi.nlm.nih.gov/biosample/SAMN32031801,0.93,2021-12-01,0.24,USA,"""not collected""",activated sludge metagenome,,,False
SRR22840553,0.08,PhylI,WGS,PRJNA908221,https://www.ncbi.nlm.nih.gov/biosample/SAMN32031800,0.93,2021-12-01,0.24,USA,"""not collected""",activated sludge metagenome,,,False
SRR22840554,0.08,PhylI,WGS,PRJNA908221,https://www.ncbi.nlm.nih.gov/biosample/SAMN32031799,0.93,2021-12-01,0.24,USA,"""not collected""",activated sludge metagenome,,,False
SRR22840555,0.08,PhylI,WGS,PRJNA908221,https://www.ncbi.nlm.nih.gov/biosample/SAMN32031804,0.93,2021-12-01,0.24,USA,"""not collected""",activated sludge metagenome,,,False
SRR22840556,0.08,PhylI,WGS,PRJNA908221,https://www.ncbi.nlm.nih.gov/biosample/SAMN32031803,0.93,2021-12-01,0.23,USA,"""not collected""",activated sludge metagenome,,,False
SRR22944123,0.08,PhylI,WGS,PRJNA917189,https://www.ncbi.nlm.nih.gov/biosample/SAMN32527095,0.93,2019-01-01,0.23,Cambodia,"[11.5454,104.9261]",soil metagenome,,,False
SRR22944124,0.07,PhylI,WGS,PRJNA917189,https://www.ncbi.nlm.nih.gov/biosample/SAMN32527094,0.93,2019-01-01,0.24,Cambodia,"[11.5514,104.9232]",soil metagenome,,,False
SRR22944125,0.09,PhylI,WGS,PRJNA917189,https://www.ncbi.nlm.nih.gov/biosample/SAMN32527093,0.93,2019-01-01,0.24,Cambodia,"[11.5654,104.9242]",soil metagenome,,,False
SRR22944126,0.1,PhylI,WGS,PRJNA917189,https://www.ncbi.nlm.nih.gov/biosample/SAMN32527092,0.93,2019-01-01,0.21,Cambodia,"[11.5584,104.9252]",soil metagenome,,,False
SRR22944127,0.09,PhylI,WGS,PRJNA917189,https://www.ncbi.nlm.nih.gov/biosample/SAMN32527091,0.94,2019-01-01,0.26,Cambodia,"[11.5664,104.9262]",soil metagenome,,,False
SRR22944128,0.06,PhylI,WGS,PRJNA917189,https://www.ncbi.nlm.nih.gov/biosample/SAMN32527090,0.94,2019-01-01,0.27,Cambodia,"[11.5554,104.9262]",soil metagenome,,,False
SRR22944129,0.11,PhylI,WGS,PRJNA917189,https://www.ncbi.nlm.nih.gov/biosample/SAMN32527089,0.93,2019-01-01,0.21,Cambodia,"[11.5364,104.9272]",soil metagenome,,,False
SRR22944130,0.05,PhylI,WGS,PRJNA917189,https://www.ncbi.nlm.nih.gov/biosample/SAMN32527088,0.93,2019-01-01,0.23,Cambodia,"[11.5464,104.9182]",soil metagenome,,,False
SRR22944131,0.07,PhylI,WGS,PRJNA917189,https://www.ncbi.nlm.nih.gov/biosample/SAMN32527087,0.93,2019-01-01,0.22,Cambodia,"[11.5574,104.9272]",soil metagenome,,,False
SRR22944132,0.05,PhylII,WGS,PRJNA917189,https://www.ncbi.nlm.nih.gov/biosample/SAMN32527086,0.94,2019-01-01,0.29,Cambodia,"[11.5564,104.9282]",soil metagenome,,,False
SRR22955057,0.1,PhylI,WGA,PRJNA914545,https://www.ncbi.nlm.nih.gov/biosample/SAMN32340231,0.93,2020-08-01,0.2,China,"[29.51,112.85]",aquaculture metagenome,China,PhylII;PhylIII,False
SRR22985161,0.07,PhylI,OTHER,PRJNA916885,https://www.ncbi.nlm.nih.gov/biosample/SAMN32512647,0.93,2021-04-01,0.2,uncalculated,"[36.99,100.82]",soil metagenome,,,False
SRR23031623,0.06,PhylI,WGS,PRJNA922231,https://www.ncbi.nlm.nih.gov/biosample/SAMN32648113,0.93,NP,0.2,China,"[35.83,106.22]",runoff metagenome,China,PhylII;PhylIII,False
SRR23086374,0.07,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622537,0.94,NP,0.26,China,"""30 N 121.25 E""",drinking water metagenome,China,PhylII;PhylIII,False
SRR23086375,0.05,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622536,0.95,NP,0.31,China,"""30 N 121.25 E""",sediment metagenome,China,PhylII;PhylIII,False
SRR23086377,0.05,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622534,0.96,NP,0.41,China,"[29.01667,120.5]",sediment metagenome,China,PhylII;PhylIII,False
SRR23086378,0.07,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622533,0.94,NP,0.25,China,"[29.5833,121.3667]",drinking water metagenome,China,PhylII;PhylIII,False
SRR23086379,0.05,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622451,0.95,NP,0.33,China,"[29.5833,121.3667]",sediment metagenome,China,PhylII;PhylIII,False
SRR23086380,0.06,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622444,0.93,NP,0.22,China,"[30.533,119.8833]",drinking water metagenome,China,PhylII;PhylIII,False
SRR23086382,0.03,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622731,0.95,NP,0.34,China,"[28.0667,119.55]",sediment metagenome,China,PhylII;PhylIII,False
SRR23086383,0.12,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622709,0.93,NP,0.22,China,"[29.667,121.2167]",drinking water metagenome,China,PhylII;PhylIII,False
SRR23086384,0.03,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622708,0.94,NP,0.3,China,"[29.667,121.2167]",sediment metagenome,China,PhylII;PhylIII,False
SRR23086386,0.05,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622706,0.95,NP,0.36,China,"[29.933,121.35]",sediment metagenome,China,PhylII;PhylIII,False
SRR23086388,0.09,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622704,0.95,NP,0.35,China,"[28.1,121.2667]",sediment metagenome,China,PhylII;PhylIII,False
SRR23086389,0.07,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622703,0.93,NP,0.2,China,"[29.95,121.0667]",drinking water metagenome,China,PhylII;PhylIII,False
SRR23086390,0.07,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622702,0.95,NP,0.31,China,"[29.95,121.0667]",sediment metagenome,China,PhylII;PhylIII,False
SRR23086391,0.04,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622443,0.95,NP,0.33,China,"[30.533,119.8833]",sediment metagenome,China,PhylII;PhylIII,False
SRR23086392,0.03,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622700,0.94,NP,0.26,China,"[29.4833,120.35]",sediment metagenome,China,PhylII;PhylIII,False
SRR23086394,0.04,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622678,0.95,NP,0.34,China,"[29.7,119.133]",sediment metagenome,China,PhylII;PhylIII,False
SRR23086395,0.04,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622559,0.94,NP,0.3,China,"[29.5167,121.01667]",sediment metagenome,China,PhylII;PhylIII,False
SRR23086397,0.03,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622542,0.95,NP,0.32,China,"[29.05,120.5167]",sediment metagenome,China,PhylII;PhylIII,False
SRR23086398,0.06,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622541,0.93,NP,0.23,China,"[29.9833,121.1667]",drinking water metagenome,China,PhylII;PhylIII,False
SRR23086399,0.02,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622540,0.94,NP,0.3,China,"[29.9833,121.1667]",sediment metagenome,China,PhylII;PhylIII,False
SRR23086401,0.13,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622538,0.95,NP,0.36,China,"[28.133,121.1833]",sediment metagenome,China,PhylII;PhylIII,False
SRR23086402,0.06,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622442,0.93,NP,0.2,China,"""29.4167 N 121 E""",drinking water metagenome,China,PhylII;PhylIII,False
SRR23086403,0.04,PhylI,WGS,PRJNA919165,https://www.ncbi.nlm.nih.gov/biosample/SAMN32622441,0.94,NP,0.29,China,"""29.4167 N 121 E""",sediment metagenome,China,PhylII;PhylIII,False
SRR23183311,0.11,PhylI,OTHER,PRJNA926247,https://www.ncbi.nlm.nih.gov/biosample/SAMN32860473,0.93,2021-12-22,0.24,China,"[24.55,107.84]",sediment metagenome,China,PhylII;PhylIII,False
SRR23183312,0.12,PhylI,OTHER,PRJNA926247,https://www.ncbi.nlm.nih.gov/biosample/SAMN32860472,0.94,2021-12-22,0.25,China,"[24.74,107.68]",sediment metagenome,China,PhylII;PhylIII,False
SRR23183313,0.14,PhylI,OTHER,PRJNA926247,https://www.ncbi.nlm.nih.gov/biosample/SAMN32860471,0.93,2021-12-22,0.22,China,"[24.81,107.67]",sediment metagenome,China,PhylII;PhylIII,False
SRR23183314,0.17,PhylI,OTHER,PRJNA926247,https://www.ncbi.nlm.nih.gov/biosample/SAMN32860470,0.93,2021-12-22,0.22,China,"[24.84,107.67]",sediment metagenome,China,PhylII;PhylIII,False
SRR23183315,0.14,PhylI,OTHER,PRJNA926247,https://www.ncbi.nlm.nih.gov/biosample/SAMN32860469,0.93,2021-12-22,0.23,China,"[24.86,107.65]",sediment metagenome,China,PhylII;PhylIII,False
SRR23183316,0.15,PhylI,OTHER,PRJNA926247,https://www.ncbi.nlm.nih.gov/biosample/SAMN32860468,0.93,2021-12-22,0.22,China,"[24.88,107.64]",sediment metagenome,China,PhylII;PhylIII,False
SRR23280465,0.01,PhylI,WGA,PRJNA929667,https://www.ncbi.nlm.nih.gov/biosample/SAMN32580422,0.94,2018-08-06,0.26,Japan,"[35.74,139.54]",phyllosphere metagenome,,,False
SRR23280466,0.01,PhylI,WGA,PRJNA929667,https://www.ncbi.nlm.nih.gov/biosample/SAMN32580422,0.94,2018-08-06,0.26,Japan,"[35.74,139.54]",phyllosphere metagenome,,,False
SRR23419224,0.08,PhylI,WGS,PRJNA844995,https://www.ncbi.nlm.nih.gov/biosample/SAMN33098675,0.93,2020-02-06,0.21,USA,"[36.6,-119.56]",soil metagenome,,,False
SRR23419225,0.06,PhylI,WGS,PRJNA844995,https://www.ncbi.nlm.nih.gov/biosample/SAMN33098674,0.93,2020-02-06,0.21,USA,"[36.6,-119.56]",soil metagenome,,,False
SRR23419227,0.07,PhylI,WGS,PRJNA844995,https://www.ncbi.nlm.nih.gov/biosample/SAMN33098672,0.93,2020-02-06,0.2,USA,"[36.6,-119.56]",soil metagenome,,,False
SRR23419228,0.07,PhylI,WGS,PRJNA844995,https://www.ncbi.nlm.nih.gov/biosample/SAMN33098671,0.93,2020-02-06,0.2,USA,"[36.6,-119.56]",soil metagenome,,,False
SRR2546421,0.05,PhylI,WGS,PRJNA297196,https://www.ncbi.nlm.nih.gov/biosample/SAMN04116728,0.93,2013-08-20,0.21,USA,"[34.09,-118.43]",soil metagenome,,,False
SRR2546423,0.89,PhylII,WGS,PRJNA297196,https://www.ncbi.nlm.nih.gov/biosample/SAMN04116730,0.93,2013-08-20,0.22,USA,"[34.09,-118.43]",soil metagenome,,,False
SRR2546424,0.84,PhylII,WGS,PRJNA297196,https://www.ncbi.nlm.nih.gov/biosample/SAMN04116731,0.93,2013-08-20,0.24,USA,"[34.09,-118.43]",Delftia acidovorans,,,False
SRR2546430,0.67,PhylII,WGS,PRJNA297196,https://www.ncbi.nlm.nih.gov/biosample/SAMN04116737,0.93,2013-08-20,0.2,USA,"[34.09,-118.43]",soil metagenome,,,False
SRR2636951,0.22,PhylII,WGS,PRJNA292297,https://www.ncbi.nlm.nih.gov/biosample/SAMN03981634,0.93,2013-11-06,0.2,USA,"[29.456,-89.887]",marine sediment metagenome,,,False
SRR2637690,0.21,PhylII,WGS,PRJNA292297,https://www.ncbi.nlm.nih.gov/biosample/SAMN03981636,0.93,2013-11-06,0.2,USA,"[29.456,-89.887]",marine sediment metagenome,,,False
SRR2637699,0.14,PhylII,WGS,PRJNA292297,https://www.ncbi.nlm.nih.gov/biosample/SAMN03981637,0.93,2013-11-07,0.2,USA,"[29.456,-89.883]",marine sediment metagenome,,,False
SRR2638107,0.18,PhylII,WGS,PRJNA292297,https://www.ncbi.nlm.nih.gov/biosample/SAMN03981641,0.93,2013-11-07,0.24,USA,"[29.468,-89.882]",marine sediment metagenome,,,False
SRR2656923,0.17,PhylII,WGS,PRJNA292297,https://www.ncbi.nlm.nih.gov/biosample/SAMN03981642,0.93,2013-11-09,0.21,USA,"[29.47,-89.925]",marine sediment metagenome,,,False
SRR2657224,0.16,PhylII,WGS,PRJNA292297,https://www.ncbi.nlm.nih.gov/biosample/SAMN03981657,0.94,2012-06-05,0.24,USA,"[29.468,-89.882]",marine sediment metagenome,,,False
SRR2657226,0.08,PhylII,WGS,PRJNA292297,https://www.ncbi.nlm.nih.gov/biosample/SAMN03981658,0.93,2012-06-06,0.21,USA,"[29.47,-89.925]",marine sediment metagenome,,,False
SRR2657229,0.08,PhylII,WGS,PRJNA292297,https://www.ncbi.nlm.nih.gov/biosample/SAMN03981659,0.94,2012-06-06,0.27,USA,"[29.47,-89.925]",marine sediment metagenome,,,False
SRR2657237,0.07,PhylII,WGS,PRJNA292297,https://www.ncbi.nlm.nih.gov/biosample/SAMN03981661,0.94,2012-06-06,0.28,USA,"[29.456,-89.887]",marine sediment metagenome,,,False
SRR2657347,0.09,PhylII,WGS,PRJNA292297,https://www.ncbi.nlm.nih.gov/biosample/SAMN03981662,0.94,2012-06-06,0.25,USA,"[29.456,-89.887]",marine sediment metagenome,,,False
SRR2657520,0.03,PhylI,WGS,PRJNA292297,https://www.ncbi.nlm.nih.gov/biosample/SAMN03981663,0.93,2012-06-06,0.2,USA,"[29.456,-89.883]",marine sediment metagenome,,,False
SRR2657549,0.08,PhylII,WGS,PRJNA292297,https://www.ncbi.nlm.nih.gov/biosample/SAMN03981664,0.93,2012-06-06,0.24,USA,"[29.456,-89.883]",marine sediment metagenome,,,False
SRR2657558,0.08,PhylII,WGS,PRJNA292297,https://www.ncbi.nlm.nih.gov/biosample/SAMN03981665,0.93,2012-06-07,0.22,USA,"[29.44,-89.903]",marine sediment metagenome,,,False
SRR2657582,0.13,PhylII,WGS,PRJNA292297,https://www.ncbi.nlm.nih.gov/biosample/SAMN03981669,0.93,2011-11-17,0.22,USA,"[29.468,-89.882]",marine sediment metagenome,,,False
SRR3316300,0.18,PhylI,OTHER,PRJNA316918,https://www.ncbi.nlm.nih.gov/biosample/SAMN04592487,0.93,2015-07-01,0.22,China,"[23.11,113.45]",soil metagenome,China,PhylII;PhylIII,False
SRR3500544,0.04,PhylI,WGS,PRJNA262935,https://www.ncbi.nlm.nih.gov/biosample/SAMN03092877,0.94,2011-07-20,0.25,USA,"[39.53,-107.78]",sediment metagenome,,,False
SRR350337,0.16,PhylI,OTHER,NP,https://www.ncbi.nlm.nih.gov/biosample/SAMN00728560,0.94,NP,0.25,NP,NP,soil metagenome,,,False
SRR350359,0.07,PhylI,OTHER,NP,https://www.ncbi.nlm.nih.gov/biosample/SAMN00728578,0.95,NP,0.31,NP,NP,soil metagenome,,,False
SRR350474,0.05,PhylI,OTHER,NP,https://www.ncbi.nlm.nih.gov/biosample/SAMN00728605,0.94,NP,0.27,NP,NP,soil metagenome,,,False
SRR350513,0.05,PhylI,OTHER,NP,https://www.ncbi.nlm.nih.gov/biosample/SAMN00728644,0.93,NP,0.23,NP,NP,soil metagenome,,,False
SRR350638,0.06,PhylI,OTHER,NP,https://www.ncbi.nlm.nih.gov/biosample/SAMN00736155,0.93,NP,0.21,NP,NP,soil metagenome,,,False
SRR350641,0.05,PhylI,OTHER,NP,https://www.ncbi.nlm.nih.gov/biosample/SAMN00736155,0.93,NP,0.2,NP,NP,soil metagenome,,,False
SRR350691,0.04,PhylI,OTHER,NP,https://www.ncbi.nlm.nih.gov/biosample/SAMN00736182,0.93,NP,0.2,NP,NP,soil metagenome,,,False
SRR350692,0.04,PhylI,OTHER,NP,https://www.ncbi.nlm.nih.gov/biosample/SAMN00736182,0.93,NP,0.2,NP,NP,soil metagenome,,,False
SRR3507922,0.05,PhylI,WGA,PRJNA320198,https://www.ncbi.nlm.nih.gov/biosample/SAMN05000893,0.95,2014-12-10,0.35,USA,"[39.06,-96.36]",soil metagenome,,,False
SRR3507924,0.07,PhylI,WGS,PRJNA320198,https://www.ncbi.nlm.nih.gov/biosample/SAMN05000898,0.95,2014-12-10,0.37,USA,"[39.06,-96.36]",soil metagenome,,,False
SRR350920,0.08,PhylI,OTHER,PRJNA50473,https://www.ncbi.nlm.nih.gov/biosample/SAMN00737747,0.93,NP,0.22,NP,NP,soil metagenome,,,False
SRR350971,0.06,PhylI,OTHER,NP,https://www.ncbi.nlm.nih.gov/biosample/SAMN00737777,0.93,NP,0.21,NP,NP,soil metagenome,,,False
SRR351473,0.07,PhylI,OTHER,PRJNA50473,https://www.ncbi.nlm.nih.gov/biosample/SAMN00737747,0.94,NP,0.29,NP,NP,soil metagenome,,,False
SRR351474,0.07,PhylI,OTHER,PRJNA50473,https://www.ncbi.nlm.nih.gov/biosample/SAMN00737747,0.95,NP,0.33,NP,NP,soil metagenome,,,False
SRR3624110,0.09,PhylI,WGS,PRJNA324090,https://www.ncbi.nlm.nih.gov/biosample/SAMN05194618,0.93,2015-08-19,0.2,USA,"[28.11,-81.79]",rhizosphere metagenome,,,False
SRR3624158,0.16,PhylI,WGS,PRJNA324090,https://www.ncbi.nlm.nih.gov/biosample/SAMN05194620,0.93,2015-08-19,0.2,USA,"[28.11,-81.79]",rhizosphere metagenome,,,False
SRR3624173,0.11,PhylI,WGS,PRJNA324090,https://www.ncbi.nlm.nih.gov/biosample/SAMN05194621,0.93,2015-08-19,0.2,USA,"[28.11,-81.79]",rhizosphere metagenome,,,False
SRR3624174,0.09,PhylI,WGS,PRJNA324090,https://www.ncbi.nlm.nih.gov/biosample/SAMN05194622,0.93,2015-08-19,0.2,USA,"[28.11,-81.79]",rhizosphere metagenome,,,False
SRR3624176,0.08,PhylI,WGS,PRJNA324090,https://www.ncbi.nlm.nih.gov/biosample/SAMN05194624,0.93,2015-08-19,0.21,USA,"[28.11,-81.79]",rhizosphere metagenome,,,False
SRR3624178,0.08,PhylI,WGS,PRJNA324090,https://www.ncbi.nlm.nih.gov/biosample/SAMN05194626,0.93,2015-08-19,0.21,USA,"[28.11,-81.79]",rhizosphere metagenome,,,False
SRR3954445,0.07,PhylI,WGS,PRJNA330082,https://www.ncbi.nlm.nih.gov/biosample/SAMN05422231,0.95,2008-08-31,0.32,USA,"[38.99297339,-123.0674491]",soil metagenome,,,False
SRR3954446,0.07,PhylI,WGS,PRJNA330082,https://www.ncbi.nlm.nih.gov/biosample/SAMN05422231,0.95,2008-08-31,0.33,USA,"[38.99297339,-123.0674491]",soil metagenome,,,False
SRR3954447,0.07,PhylI,WGS,PRJNA330082,https://www.ncbi.nlm.nih.gov/biosample/SAMN05422231,0.95,2008-08-31,0.33,USA,"[38.99297339,-123.0674491]",soil metagenome,,,False
SRR3954448,0.07,PhylI,WGS,PRJNA330082,https://www.ncbi.nlm.nih.gov/biosample/SAMN05422231,0.95,2008-08-31,0.32,USA,"[38.99297339,-123.0674491]",soil metagenome,,,False
SRR3954449,0.06,PhylI,WGS,PRJNA330082,https://www.ncbi.nlm.nih.gov/biosample/SAMN05422231,0.94,2008-08-31,0.27,USA,"[38.99297339,-123.0674491]",soil metagenome,,,False
SRR3954450,0.07,PhylI,WGS,PRJNA330082,https://www.ncbi.nlm.nih.gov/biosample/SAMN05422231,0.95,2008-08-31,0.32,USA,"[38.99297339,-123.0674491]",soil metagenome,,,False
SRR3954451,0.07,PhylI,WGS,PRJNA330082,https://www.ncbi.nlm.nih.gov/biosample/SAMN05422231,0.95,2008-08-31,0.33,USA,"[38.99297339,-123.0674491]",soil metagenome,,,False
SRR3954452,0.07,PhylI,WGS,PRJNA330082,https://www.ncbi.nlm.nih.gov/biosample/SAMN05422231,0.95,2008-08-31,0.33,USA,"[38.99297339,-123.0674491]",soil metagenome,,,False
